,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,CorelAntique,2,4,273.07676638895646,0.9066211825860949,0.8431578947368421,0.95,0.95
0,CorelAntique,2,5,272.9415741019184,0.894554905782976,0.9321052631578948,0.95,0.95
0,CorelAntique,2,6,272.31160533893853,0.8978037686809617,0.9257894736842105,0.95,0.95
0,CorelAntique,2,7,272.12480308499653,0.8978167641325536,0.9247368421052631,0.95,0.95
0,CorelAntique,2,8,272.40383624495007,0.8955360623781676,0.9415789473684211,0.95,0.95
0,CorelAntique,2,9,272.33356670604553,0.8985315139701104,0.8873684210526316,0.95,0.95
0,CorelAntique,2,10,271.9723763829097,0.8998765432098765,0.9078947368421052,0.95,0.95
0,CorelAntique,3,1,272.2203159610508,0.8977257959714099,0.9236842105263159,0.95,0.95
0,CorelAntique,3,2,273.99108680000063,0.8930214424951267,0.9378947368421052,0.95,0.95
0,CorelAntique,3,3,275.3151118189562,0.8983690708252111,0.9236842105263158,0.95,0.95
0,CorelAntique,3,4,275.71899246703833,0.892735542560104,0.9626315789473684,0.95,0.95
0,CorelAntique,3,5,275.15068674308714,0.8989343729694608,0.8878947368421052,0.95,0.95
0,CorelAntique,3,6,275.5057238469599,0.9063157894736842,0.8700000000000001,0.95,0.95
0,CorelAntique,3,7,275.9920828699833,0.9096751137102015,0.7773684210526317,0.95,0.95
0,CorelAntique,3,8,274.96094047208317,0.9030734243014945,0.8952631578947369,0.95,0.95
0,CorelAntique,3,9,275.7799034169875,0.8935737491877842,0.9136842105263158,0.95,0.95
0,CorelAntique,3,10,275.13723781798035,0.9062962962962963,0.8300000000000001,0.95,0.95
0,CorelAntique,4,1,275.19358315190766,0.8982910981156595,0.9089473684210526,0.95,0.95
0,CorelAntique,4,2,275.63878931698855,0.9034632878492528,0.8489473684210527,0.95,0.95
0,CorelAntique,4,3,275.57639775192365,0.9084015594541911,0.8221052631578947,0.95,0.95
0,CorelAntique,4,4,275.5260632960126,0.8992982456140352,0.9094736842105263,0.95,0.95
