,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,Mutagenesis1,1,9,55.832614479993936,0.8444340940847694,0.8472222222222222,0.7588235294117647,0.7777777777777778
0,Mutagenesis1,1,10,55.49180021500797,0.8332557056357709,0.736111111111111,0.7588235294117647,0.7222222222222222
0,Mutagenesis1,2,1,54.11875587498071,0.8074874686716792,0.9358974358974359,0.727810650887574,0.8421052631578947
0,Mutagenesis1,2,2,55.28236130499863,0.8296522556390977,0.8461538461538461,0.757396449704142,0.6842105263157895
0,Mutagenesis1,2,3,55.27259162798873,0.8449248120300751,0.7179487179487181,0.757396449704142,0.7368421052631579
0,Mutagenesis1,2,4,54.671009023993975,0.8478226817042607,0.717948717948718,0.7692307692307693,0.631578947368421
0,Mutagenesis1,2,5,55.21301981099532,0.8225250626566416,0.8333333333333335,0.7455621301775148,0.7368421052631579
0,Mutagenesis1,2,6,55.10645598798874,0.8360461441213652,0.75,0.7455621301775148,0.6842105263157895
0,Mutagenesis1,2,7,55.35213581597782,0.8256953223767383,0.8333333333333334,0.7396449704142012,0.6842105263157895
0,Mutagenesis1,2,8,55.64406900902395,0.8232458912768646,0.8809523809523809,0.7396449704142012,0.7368421052631579
0,Mutagenesis1,2,9,55.5203552400053,0.8067846607669616,0.9722222222222223,0.7352941176470589,0.8333333333333334
0,Mutagenesis1,2,10,55.46988290399895,0.8392330383480826,0.5972222222222222,0.7411764705882353,0.7222222222222222
0,Mutagenesis1,3,1,54.963981734996196,0.8208020050125314,0.9230769230769231,0.727810650887574,0.7894736842105263
0,Mutagenesis1,3,2,55.73871288099326,0.8269110275689223,0.9230769230769232,0.7514792899408284,0.6842105263157895
0,Mutagenesis1,3,3,54.983610766008496,0.8077224310776943,0.9615384615384616,0.7159763313609467,0.8421052631578947
0,Mutagenesis1,3,4,55.16486564697698,0.8368577694235588,0.5512820512820513,0.7455621301775148,0.47368421052631576
0,Mutagenesis1,3,5,55.19478369501303,0.837562656641604,0.8076923076923077,0.757396449704142,0.8421052631578947
0,Mutagenesis1,3,6,55.70329106101417,0.8213495575221238,0.8571428571428572,0.7218934911242604,0.7368421052631579
0,Mutagenesis1,3,7,55.01385930299875,0.8185050568900125,0.8690476190476191,0.7100591715976331,0.7894736842105263
0,Mutagenesis1,3,8,54.87980762901134,0.8432364096080911,0.6428571428571429,0.7692307692307693,0.5789473684210527
